work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,job_type,company_location,company_size,conversion_rates,foreign_employee
2023,Senior_level,Full-time,Data Scientist,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,148500,USD,148500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,45000,EUR,48289,ESP,On-Site,ESP,Medium,0.9318892501397834,NO
2023,Senior_level,Full-time,Data Scientist,36000,EUR,38631,ESP,On-Site,ESP,Medium,0.9318940747068416,NO
2023,Senior_level,Full-time,Data Engineer,240500,USD,240500,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Data Engineer,123700,USD,123700,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,152900,USD,152900,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,117100,USD,117100,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,173000,USD,173000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,113000,USD,113000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,260000,USD,260000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,136000,USD,136000,USA,On-Site,USA,Large,1.0,NO
2023,Executive_level,Full-time,Data Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,110000,USD,110000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,260000,USD,260000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,136000,USD,136000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Research Scientist,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,205000,USD,205000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,184000,USD,184000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,149500,USD,149500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,127075,USD,127075,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,195000,USD,195000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,219535,USD,219535,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,146115,USD,146115,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,199000,USD,199000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,162000,USD,162000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,222200,USD,222200,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,136000,USD,136000,USA,On-Site,USA,Large,1.0,NO
2023,Executive_level,Full-time,Analytics Engineer,221000,USD,221000,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Analytics Engineer,153000,USD,153000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,187000,USD,187000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,128000,USD,128000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,210000,USD,210000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,136000,USD,136000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,179000,USD,179000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,109000,USD,109000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,245000,USD,245000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,142000,USD,142000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,198800,USD,198800,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,105200,USD,105200,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,125000,USD,125000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,112000,USD,112000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,210000,USD,210000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,86000,USD,86000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,165000,USD,165000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,139000,USD,139000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,106000,USD,106000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,55000,CAD,40663,CAN,On-Site,CAN,Large,1.3525809704153653,NO
2022,Senior_level,Full-time,AI Developer,275000,USD,275000,CAN,On-Site,CAN,Small,1.0,NO
2023,Senior_level,Freelancer,Machine Learning Researcher,50000,USD,50000,UKR,Hybrid,UKR,Small,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,280700,USD,280700,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,150450,USD,150450,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Scientist,70000,CAD,51753,CAN,Remote,CAN,Large,1.3525785944776147,NO
2023,Senior_level,Full-time,Data Architect,250500,USD,250500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,159500,USD,159500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,115000,USD,115000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Scientist,130001,USD,130001,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Scientist,71907,USD,71907,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,93918,USD,93918,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,51962,USD,51962,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,175000,USD,175000,CAN,Remote,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,135000,USD,135000,CAN,Remote,CAN,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,65000,USD,65000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,257000,USD,257000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,147000,USD,147000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,222000,USD,222000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,203000,USD,203000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,133200,USD,133200,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Applied Scientist,213660,USD,213660,USA,On-Site,USA,Large,1.0,NO
2023,Entry_level,Full-time,Applied Scientist,130760,USD,130760,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Data Engineer,221000,USD,221000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,147000,USD,147000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Quality Analyst,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Quality Analyst,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,185900,USD,185900,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,238000,USD,238000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,156000,USD,156000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,304000,USD,304000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,199000,USD,199000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Big Data Engineer,45000,EUR,48289,ESP,Remote,ESP,Medium,0.9318892501397834,NO
2023,Senior_level,Full-time,Data Engineer,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,75000,USD,75000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Research Scientist,161200,GBP,195895,GBR,On-Site,GBR,Medium,0.8228898134204549,NO
2023,Mid_level,Full-time,Research Scientist,84570,GBP,102772,GBR,On-Site,GBR,Medium,0.8228895029774647,NO
2023,Senior_level,Full-time,Data Engineer,240000,USD,240000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,183600,USD,183600,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Specialist,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Specialist,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,150000,USD,150000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analytics Manager,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analytics Manager,120000,USD,120000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,289076,USD,289076,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,202353,USD,202353,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,106000,USD,106000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,157750,USD,157750,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,104650,USD,104650,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Scientist,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Scientist,145000,USD,145000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Lead Data Analyst,68000,USD,68000,USA,On-Site,USA,Large,1.0,NO
2023,Entry_level,Full-time,BI Data Engineer,60000,USD,60000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,45000,EUR,48289,ESP,On-Site,ESP,Medium,0.9318892501397834,NO
2023,Senior_level,Full-time,Data Scientist,36000,EUR,38631,ESP,On-Site,ESP,Medium,0.9318940747068416,NO
2023,Entry_level,Full-time,Data Engineer,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,65000,USD,65000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,105000,USD,105000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,90000,USD,90000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,179820,USD,179820,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,143860,USD,143860,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,105500,USD,105500,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,241000,USD,241000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,181000,USD,181000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,252000,USD,252000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,154000,USD,154000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Architect,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Architect,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,191765,USD,191765,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,134236,USD,134236,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,175000,USD,175000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,237000,USD,237000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,70000,USD,70000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,146000,USD,146000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,75000,USD,75000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,64200,USD,64200,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,56100,USD,56100,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,208450,USD,208450,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,170550,USD,170550,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Manager,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Manager,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,171250,USD,171250,IRL,On-Site,IRL,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,113750,USD,113750,IRL,On-Site,IRL,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,222200,USD,222200,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,136000,USD,136000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,260000,USD,260000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,136000,USD,136000,USA,On-Site,USA,Large,1.0,NO
2023,Senior_level,Full-time,Data Analyst,153600,USD,153600,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,100500,USD,100500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,205000,USD,205000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Applied Scientist,184000,USD,184000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,115000,USD,115000,CAN,Remote,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,95000,USD,95000,CAN,Remote,CAN,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,182500,USD,182500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,121500,USD,121500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,203100,USD,203100,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,114500,USD,114500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,60000,GBP,72914,GBR,On-Site,GBR,Medium,0.8228872370189538,NO
2023,Mid_level,Full-time,Data Analyst,45000,GBP,54685,GBR,On-Site,GBR,Medium,0.8228947609033556,NO
2023,Senior_level,Full-time,Data Engineer,252000,USD,252000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,129000,USD,129000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,92700,USD,92700,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,61800,USD,61800,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,258000,USD,258000,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,190000,USD,190000,CAN,On-Site,CAN,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,135000,USD,135000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Architect,167500,USD,167500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Architect,106500,USD,106500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,195000,USD,195000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,146000,USD,146000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,75000,USD,75000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Engineer,57000,EUR,59888,NLD,Remote,NLD,Large,0.9517766497461929,NO
2023,Executive_level,Full-time,Data Engineer,286000,USD,286000,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,207000,USD,207000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,80000,USD,80000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,223250,USD,223250,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,178600,USD,178600,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Director of Data Science,353200,USD,353200,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Director of Data Science,249300,USD,249300,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Scientist,230000,USD,230000,USA,On-Site,USA,Medium,1.0,NO
